	name	race	sex
6903	Casna	Viera	Female
6904	Ciuille	Viera	Female
6905	Ciuna	Viera	Female
6906	Concerned Jaculus Rider	Viera	Female
6907	Curt Gateguard	Viera	Female
6908	Cymet	Viera	Female
6909	Daydreaming Townsviis	Viera	Female
6910	Debroye	Viera	Female
6911	Djole	Viera	Female
6912	Downhearted Viis	Viera	Female
6913	Earnest Townsviis	Viera	Female
6914	Familiar Whisperer	Viera	Female
6915	Fanow Warder	Viera	Female
6916	Fjola	Viera	Female
6917	Flustered Sentinel	Viera	Female
6918	Fran	Viera	Female
6919	Good-natured Niece	Viera	Female
6920	Gossiping Townsviis	Viera	Female
6921	Haimet	Viera	Female
6922	Hardheaded Viis	Viera	Female
6923	Hasty Hunter	Viera	Female
6924	Honey-blonde Baker	Viera	Female
6925	Humble Shaman	Viera	Female
6926	Irill	Viera	Female
6927	Ironworks Engineer (Starfall)	Viera	Female
6928	Iylna	Viera	Female
6929	Keen-eyed Archer	Viera	Female
6930	Knowledgeable Townsviis	Viera	Female
6931	Korille	Viera	Female
6932	Lanille	Viera	Female
6933	Lente's Arrow	Viera	Female
6934	Lente's Tear (Magna Glacies Archer)	Viera	Female
6935	Lente's Tear (Magna Glacies Gladiator)	Viera	Female
6936	Light-hearted Hunter	Viera	Female
6937	Liimet	Viera	Female
6938	Lilja	Viera	Female
6939	Lionhearted Hunter	Viera	Female
6940	Liuina	Viera	Female
6941	Lively Townsviis	Viera	Female
6942	Local Merchant (Fanow)	Viera	Female
6943	Loymet	Viera	Female
6944	Luina	Viera	Female
6945	Lyna	Viera	Female
6946	Mender (Fanow)	Viera	Female
6947	Mowen's Merchant	Viera	Female
6948	Myalna Bowsing	Viera	Female
6949	Nacille	Viera	Female
6950	Nymet	Viera	Female
6951	Olmet	Viera	Female
6952	Peculiar Conjurer	Viera	Female
6953	Phyna	Viera	Female
6954	Qimet	Viera	Female
6955	Reserved Townsviis	Viera	Female
6956	Rulimet	Viera	Female
6957	Scrip Exchange (Eulmore Aetheryte Plaza)	Viera	Female
6958	Scrip Exchange (The Crystalline Mean)	Viera	Female
6959	Sharp-eyed Archer	Viera	Female
6960	Sharp-eyed Huntress	Viera	Female
6961	Shoina	Viera	Female
6962	Siulmet	Viera	Female
6963	Sophie	Viera	Female
6964	Spear-wielding Sentinel	Viera	Female
6965	Staff-wielding Sentinel	Viera	Female
6966	Stern Sentinel	Viera	Female
6967	Subdued Sentinel	Viera	Female
6968	Syrenead	Viera	Female
6969	Taina	Viera	Female
6970	Talkative Townsviis	Viera	Female
6971	Tellina	Viera	Female
6972	Terrified Trainee	Viera	Female
6973	Thiuna	Viera	Female
6974	Thracie	Viera	Female
6975	Tilmet	Viera	Female
6976	Timid Townsviis	Viera	Female
6977	Troubled Citizen	Viera	Female
6978	Uilmet	Viera	Female
6979	Uimet	Viera	Female
6980	Unassuming Townsviis	Viera	Female
6981	Vigilant Hunter	Viera	Female
6982	Viis Culinarian	Viera	Female
6983	Walmet	Viera	Female
6984	Wary Hunter	Viera	Female
6985	Watchful Hunter	Viera	Female
6986	Wayward Hunter	Viera	Female
6987	Xylle	Viera	Female
6988	Yalmet	Viera	Female
6989	Amarokeep (The Central Hills of Amber)	Hrothgar	Male
6990	Andri	Hrothgar	Male
6991	Arms Supplier (The Ostall Imperative)	Hrothgar	Male
6992	Arnar	Hrothgar	Male
6993	Asgeir	Hrothgar	Male
6994	Atli	Hrothgar	Male
6995	Axel	Hrothgar	Male
6996	Bajsaljen	Hrothgar	Male
6997	Beneficent Blade	Hrothgar	Male
6998	Bjarni	Hrothgar	Male
6999	Bjorn	Hrothgar	Male
7000	Blaz	Hrothgar	Male
7001	Boric	Hrothgar	Male
7002	Bragi	Hrothgar	Male
7003	Davith	Hrothgar	Male
7004	Dmitar	Hrothgar	Male
7005	Eirikur	Hrothgar	Male
7006	Exasperated Soldier	Hrothgar	Male
7007	Eybor	Hrothgar	Male
7008	Forbearing Blade	Hrothgar	Male
7009	Frithrik	Hrothgar	Male
7010	Gunnar	Hrothgar	Male
7011	Guthjon	Hrothgar	Male
7012	Guthlaugur	Hrothgar	Male
7013	Halldor	Hrothgar	Male
7014	Haraldur	Hrothgar	Male
7015	Hilmar	Hrothgar	Male
7016	Horthur	Hrothgar	Male
7017	Hrothgar Soldier	Hrothgar	Male
7018	Imposing Ronso Miner	Hrothgar	Male
7019	Ingvar	Hrothgar	Male
7020	Jareck	Hrothgar	Male
7021	Kjartan	Hrothgar	Male
7022	Kristinn	Hrothgar	Male
7023	Kriv	Hrothgar	Male
7024	Magnus	Hrothgar	Male
7025	Marsak	Hrothgar	Male
7026	Mender (Slitherbough)	Hrothgar	Male
7027	Mender (Stilltide)	Hrothgar	Male
7028	Radovan	Hrothgar	Male
7029	Resistance Commander (Bozja)	Hrothgar	Male
7030	Resistance Councilor	Hrothgar	Male
7031	Resistance Fighter (Magna Glacies Gladiator)	Hrothgar	Male
7032	Resistance Fighter (Magna Glacies Gunbreaker)	Hrothgar	Male
7033	Resistance Fighter (Magna Glacies Thaumaturge)	Hrothgar	Male
7034	Resistance Secretariat	Hrothgar	Male
7035	Righteous Blade	Hrothgar	Male
7036	Rostik	Hrothgar	Male
7037	Runar	Hrothgar	Male
7038	Sigurthur	Hrothgar	Male
7039	Sjeros	Hrothgar	Male
7040	Sladkey	Hrothgar	Male
7041	Stanik	Hrothgar	Male
7042	Stocky Student (Leveilleur Philanthropy)	Hrothgar	Male
7043	Stressed Soldier	Hrothgar	Male
7044	Sveinn	Hrothgar	Male
7045	Taciturn Miner	Hrothgar	Male
7046	Velibor	Hrothgar	Male
7047	Voron	Hrothgar	Male
7048	Weary Swordsman	Hrothgar	Male
7049	Xeven	Hrothgar	Male
7050	Zlatan	Hrothgar	Male
7051	Erichthonios	Ancient	Unknown
7052	Galene	Ancient	Unknown
7053	Gentle Amaurotine	Ancient	Unknown
7054	Long-haired Observer	Ancient	Unknown
7055	Peripeteia Archivist	Ancient	Unknown
7056	Priggish Taxonomist	Ancient	Unknown
7057	Rhodopis	Ancient	Unknown
7058	Themis	Ancient	Unknown
7059	Venat	Ancient	Unknown
7060	2B	Android	Unknown
7061	2P	Android	Unknown
7062	9S	Android	Unknown
7063	Elidibus	Ascian	Unknown
7064	Emet-Selch	Ascian	Unknown
7065	Lahabrea	Ascian	Unknown
7066	Nabriales	Ascian	Unknown
7067	Alma	Garlean	Unknown
7068	Annia	Garlean	Unknown
7069	Aulus mal Asina	Garlean	Unknown
7070	Jenomis cen Lexentale	Garlean	Unknown
7071	Julia	Garlean	Unknown
7072	Livia sas Junius	Garlean	Unknown
7073	Maxima	Garlean	Unknown
7074	Menenius Rem Lanatus	Garlean	Unknown
7075	Nero tol Scaeva	Garlean	Unknown
7076	Noah van Gabranth	Garlean	Unknown
7077	Ramza bas Lexentale	Garlean	Unknown
7078	Regula van Hydrus	Garlean	Unknown
7079	Solus zos Galvus	Garlean	Unknown
7080	Valens van Varro	Garlean	Unknown
7081	Varis zos Galvus	Garlean	Unknown
7082	Vergilia	Garlean	Unknown
7083	A-Ruhn-Senna	Padjal	Unknown
7084	A-Towa-Cant	Padjal	Unknown
7085	E-Sumi-Yan	Padjal	Unknown
7086	E-Una-Kotor	Padjal	Unknown
7087	Gatty	Padjal	Unknown
7088	Kan-E-Senna	Padjal	Unknown
7089	O-App-Pesi	Padjal	Unknown
7090	Adroit Amaro Tamer	Amalj'aa	Unknown
7091	Aged Amaro Tamer	Amalj'aa	Unknown
7092	Amalj'aa Drakelasher	Amalj'aa	Unknown
7093	Amalj'aa Hatchling	Amalj'aa	Unknown
7094	Amalj'aa Mender	Amalj'aa	Unknown
7095	Amalj'aa Runagate	Amalj'aa	Unknown
7096	Amalj'aa Vendor	Amalj'aa	Unknown
7097	Amalj'aa War Chief	Amalj'aa	Unknown
7098	Amalj'aa Warrior	Amalj'aa	Unknown
7099	Amaro Handler	Amalj'aa	Unknown
7100	Amaro Tamer	Amalj'aa	Unknown
7101	Aspiring Amaro Tamer	Amalj'aa	Unknown
7102	Bugaal Ja	Amalj'aa	Unknown
7103	Enraged Amalj'aa	Amalj'aa	Unknown
7104	Fibubb Gah	Amalj'aa	Unknown
7105	Knem Cheleim-In	Amalj'aa	Unknown
7106	Paglth'an Flamekeeper	Amalj'aa	Unknown
7107	Alert Amaro	Amaro	Unknown
7108	An Sul	Amaro	Unknown
7109	Angry Amaro	Amaro	Unknown
7110	Anxious Amaro	Amaro	Unknown
7111	Enormous Amaro	Amaro	Unknown
7112	Eo An	Amaro	Unknown
7113	Equable Amaro	Amaro	Unknown
7114	Kindly Tupaq Amaro	Amaro	Unknown
7115	Nimbus	Amaro	Unknown
7116	Rispa	Amaro	Unknown
7117	Seto	Amaro	Unknown
7118	Skip	Amaro	Unknown
7119	Talkative Amaro	Amaro	Unknown
7120	Alpa	Ananta	Unknown
7121	Anamika	Ananta	Unknown
7122	Ananta Battlemaid	Ananta	Unknown
7123	Ananta Instructor	Ananta	Unknown
7124	Ananta Junkmonger (Player Housing)	Ananta	Unknown
7125	Ananta Maidservant	Ananta	Unknown
7126	Ananta Material Supplier	Ananta	Unknown
7127	Ananta Mender	Ananta	Unknown
7128	Ananta Recruit	Ananta	Unknown
7129	Ananta Sentry	Ananta	Unknown
7130	Ananta Whispermaid	Ananta	Unknown
7131	Anuraga	Ananta	Unknown
7132	Blessed Mender	Ananta	Unknown
7133	Blessed Merchant	Ananta	Unknown
7134	Carma	Ananta	Unknown
7135	Chandani	Ananta	Unknown
7136	Dakshina	Ananta	Unknown
7137	Dhanna	Ananta	Unknown
7138	Eshana	Ananta	Unknown
7139	Garima	Ananta	Unknown
7140	Gitika	Ananta	Unknown
7141	Byakko	Auspice	Unknown
7142	Faux Commander	Auspice	Unknown
7143	Genbu	Auspice	Unknown
7144	Gold Fox	Auspice	Unknown
7145	Inugami	Auspice	Unknown
7146	Qitian Dasheng	Auspice	Unknown
7147	Seiryu	Auspice	Unknown
7148	Silver Fox	Auspice	Unknown
7149	Suzaku	Auspice	Unknown
7150	Ahl Ein's Kin	Dragon	Unknown
7151	Ahl Ein (NPC)	Dragon	Unknown
7152	Concerned Mother	Dragon	Unknown
7153	Concerned Mother (Anyx Trine)	Dragon	Unknown
7154	Darkscale	Dragon	Unknown
7155	Ehll Tou	Dragon	Unknown
7156	Ehsk Kan	Dragon	Unknown
7157	Empty-eyed Dragon	Dragon	Unknown
7158	Ess Khas	Dragon	Unknown
7159	Etamin (NPC)	Dragon	Unknown
7160	Fjalar	Dragon	Unknown
7161	Galar	Dragon	Unknown
7162	Imperious Wyvern	Dragon	Unknown
7163	Kohl Ahleh	Dragon	Unknown
7164	Kohm Gahn	Dragon	Unknown
7165	Kohm Khur	Dragon	Unknown
7166	Kohm Noskh	Dragon	Unknown
7167	Kohm Scorh	Dragon	Unknown
7168	Midgardsormr	Dragon	Unknown
7169	Ohl Ahs	Dragon	Unknown
7170	Ool Ka	Dragon	Unknown
7171	Pale Dragon	Dragon	Unknown
7172	Rastaban (NPC)	Dragon	Unknown
7173	Rhei End	Dragon	Unknown
7174	Ruminating Dragon	Dragon	Unknown
7175	Sehth Toskh	Dragon	Unknown
7176	Seih Loskh	Dragon	Unknown
7177	Stoic Consort	Dragon	Unknown
7178	Unmourning Mother	Dragon	Unknown
7179	Vedrfolnir	Dragon	Unknown
7180	Vidofnir	Dragon	Unknown
7181	Zenith Dragonling	Dragon	Unknown
7182	Anxious Ea	Ea	Unknown
7183	Boph-bookh	Ea	Unknown
7184	Ceh-ceeth	Ea	Unknown
7185	Coph-coodg	Ea	Unknown
7186	Dew-deekh	Ea	Unknown
7187	Doleful Ea	Ea	Unknown
7188	Eager Intellectual	Ea	Unknown
7189	Envious Ea	Ea	Unknown
7190	Gew-geesv	Ea	Unknown
7191	Ghostly Figure	Ea	Unknown
7192	Guardian Ea	Ea	Unknown
7193	Inquisitive Ea	Ea	Unknown
7194	Intrigued Ea	Ea	Unknown
7195	Jaw-jaadg	Ea	Unknown
7196	Lah-laakh	Ea	Unknown
7197	Laid-back Ea	Ea	Unknown
7198	Lingering Ea	Ea	Unknown
7199	Meditating Ea	Ea	Unknown
7200	Neh-needg	Ea	Unknown
7201	Noh-nookh	Ea	Unknown
7202	Nurturing Nanny	Ea	Unknown
7203	Row-rooth	Ea	Unknown
7204	Sarcastic Ea	Ea	Unknown
7205	The Anxious Ea's Friend	Ea	Unknown
7206	Thinking Ea	Ea	Unknown
7207	Uninspired Intellectual	Ea	Unknown
7208	Weary Ea	Ea	Unknown
7209	Yearning Ea	Ea	Unknown
7210	Backrix	Goblin	Unknown
7211	Boilstox	Goblin	Unknown
7212	Boomshox	Goblin	Unknown
7213	Brayflox Alltalks	Goblin	Unknown
7214	Cheepchix	Goblin	Unknown
7215	Clicklox	Goblin	Unknown
7216	Dripwix	Goblin	Unknown
7217	Drydox	Goblin	Unknown
7218	Feltsmox	Goblin	Unknown
7219	Gangly Goblin	Goblin	Unknown
7220	Goblin Coalshifter	Goblin	Unknown
7221	Goblin Guide	Goblin	Unknown
7222	Goblin Herbalist	Goblin	Unknown
7223	Goblin Merchant	Goblin	Unknown
7224	Goblin Pathfinder	Goblin	Unknown
7225	Goblin Scavenger	Goblin	Unknown
7226	Goblin Tinker	Goblin	Unknown
7227	Goblin Trader	Goblin	Unknown
7228	Gobwatch	Goblin	Unknown
7229	Goldwox	Goblin	Unknown
7230	Grinmox	Goblin	Unknown
7231	Guttrix Silverpicks	Goblin	Unknown
7232	Slowfix	Goblin	Unknown
7233	Astute Vath	Gnath	Unknown
7234	Cibleroit	Gnath	Unknown
7235	Gnath Drone	Gnath	Unknown
7236	The Hungerer	Gnath	Unknown
7237	Vath Artisan	Gnath	Unknown
7238	Vath Chronicler	Gnath	Unknown
7239	Vath Deftarm	Gnath	Unknown
7240	Vath Fleetfoot	Gnath	Unknown
7241	Vath Storyteller	Gnath	Unknown
7242	Vath Vendor	Gnath	Unknown
7243	Voracious Vath	Gnath	Unknown
7244	Wandering Gnath	Gnath	Unknown
7245	Emotional Grebuloff	Grebuloff	Unknown
7246	Nostalgic Grebuloff	Grebuloff	Unknown
7247	Overcurious Grebuloff	Grebuloff	Unknown
7248	Drowsing Guardian	Gordhonite	Unknown
7249	Gordhona Guardian	Gordhonite	Unknown
7250	Snoozing Guardian	Gordhonite	Unknown
7251	Bozol Eduan the Exact	Ixal	Unknown
7252	Dozol Meloc	Ixal	Unknown
7253	Dozol Meloc the Yea-sayer	Ixal	Unknown
7254	Duzal Meyean the Steady	Ixal	Unknown
7255	Ehcatl Nine Carrier	Ixal	Unknown
7256	Ehcatl Nine Dropper	Ixal	Unknown
7257	Ehcatl Nine Foreman	Ixal	Unknown
7258	Ehcatl Nine Manciple	Ixal	Unknown
7259	Ehcatl Nine Silencer	Ixal	Unknown
7260	Fleet-footed Ixal	Ixal	Unknown
7261	Flustered Ixal	Ixal	Unknown
7262	Frightened Ixal	Ixal	Unknown
7263	Tuzal Toltan the Unseen	Ixal	Unknown
7264	Defiant Fighter	Karellian	Unknown
7265	Proud Citizen	Karellian	Unknown
7266	13th Order Alchemist	Kobold	Unknown
7267	13th Order Alchemist Ga Zi	Kobold	Unknown
7268	13th Order Fugleman Zo Ga	Kobold	Unknown
7269	13th Order Scholar	Kobold	Unknown
7270	175th Order Alchemist	Kobold	Unknown
7271	175th Order Alchemist Bi Bi	Kobold	Unknown
7272	175th Order Priest	Kobold	Unknown
7273	175th Order Quarryman	Kobold	Unknown
7274	269th Order Mendicant Da Za	Kobold	Unknown
7275	2nd Order Patriarch Za Da	Kobold	Unknown
7276	789th Order Acolyte Ba Go	Kobold	Unknown
7277	789th Order Craftsman Bo Gu	Kobold	Unknown
7278	789th Order Dustman Bo Bu	Kobold	Unknown
7279	789th Order Dustman Bo Zu	Kobold	Unknown
7280	789th Order Pickman Gi Gu	Kobold	Unknown
7281	Battle-ready Mord	Kobold	Unknown
7282	Bhil Bil	Kobold	Unknown
7283	Bhol Bol	Kobold	Unknown
7284	Bhun Bun	Kobold	Unknown
7285	Bombardier Researcher	Kobold	Unknown
7286	Building Material Supplier	Kobold	Unknown
7287	Cactus Trader	Kobold	Unknown
7288	Captured Kobold	Kobold	Unknown
7289	Comely Kobold Lass	Kobold	Unknown
7290	Cowering Kobold	Kobold	Unknown
7291	Crazed Kobold	Kobold	Unknown
7292	Expectant Mord Merchant	Kobold	Unknown
7293	Fetching Kobold Lass	Kobold	Unknown
7294	Fledgling Scavenger	Kobold	Unknown
7295	Foolhardy Mord	Kobold	Unknown
7296	Forbidden Crystal Peddler	Kobold	Unknown
7297	Ga Bu	Kobold	Unknown
7298	Ghel Gel	Kobold	Unknown
7299	Ghen Gen	Kobold	Unknown
7300	Ghil Gil	Kobold	Unknown
7301	Ghin Gin	Kobold	Unknown
7302	Ghon Gon	Kobold	Unknown
7303	Ghon Gon's Nephew	Kobold	Unknown
7304	Ghul Gul	Kobold	Unknown
7305	Ghun Gun	Kobold	Unknown
7306	Koboldling	Kobold	Unknown
7307	Skittish Mord	Kobold	Unknown
7308	Affable Kojin	Kojin	Unknown
7309	Blue Artisan	Kojin	Unknown
7310	Blue Falcon Porter	Kojin	Unknown
7311	Blue Kojin Emissary	Kojin	Unknown
7312	Blue Mender	Kojin	Unknown
7313	Blue Merchant	Kojin	Unknown
7314	Candid Kojin	Kojin	Unknown
7315	Cranky Kojin	Kojin	Unknown
7316	Agitated Loporrit	Loporrit	Unknown
7317	Aimingway	Loporrit	Unknown
7318	Bashful Loporrit	Loporrit	Unknown
7319	Blastingway	Loporrit	Unknown
7320	Boostingway	Loporrit	Unknown
7321	Bouncy Loporrit	Loporrit	Unknown
7322	Brawny Loporrit	Loporrit	Unknown
7323	Brusque Loporrit	Loporrit	Unknown
7324	Buildingway	Loporrit	Unknown
7325	Campingway	Loporrit	Unknown
7326	Cheatingway	Loporrit	Unknown
7327	Chipper Loporrit	Loporrit	Unknown
7328	Cookingway	Loporrit	Unknown
7329	Crushingway	Loporrit	Unknown
7330	Dancingway	Loporrit	Unknown
7331	Diggingway	Loporrit	Unknown
7332	Divingway	Loporrit	Unknown
7333	Dozing Loporrit	Loporrit	Unknown
7334	Dreamingway	Loporrit	Unknown
7335	Fallingway	Loporrit	Unknown
7336	Fidgeting Loporrit	Loporrit	Unknown
7337	Fightingway	Loporrit	Unknown
7338	Floppingway	Loporrit	Unknown
7339	Goingmyway	Loporrit	Unknown
7340	Grindingway	Loporrit	Unknown
7341	Growingway	Loporrit	Unknown
7342	Grumbling Loporrit	Loporrit	Unknown
7343	Guidingway	Loporrit	Unknown
7344	Hoppingway	Loporrit	Unknown
7345	Huntingway	Loporrit	Unknown
7346	Inquisitive Loporrit	Loporrit	Unknown
7347	Jammingway	Loporrit	Unknown
7348	Jubilant Loporrit	Loporrit	Unknown
7349	Junkmonger (Bestways Burrow) (NPC)	Loporrit	Unknown
7350	Knockingway	Loporrit	Unknown
7351	Knowledgeable Loporrit	Loporrit	Unknown
7352	Laconic Loporrit	Loporrit	Unknown
7353	Languid Loporrit	Loporrit	Unknown
7354	Learningway	Loporrit	Unknown
7355	Livingway	Loporrit	Unknown
7356	Loporrit Promoter	Loporrit	Unknown
7357	Loporrit Tailor	Loporrit	Unknown
7358	Mappingway	Loporrit	Unknown
7359	Mender (Bestways Burrow)	Loporrit	Unknown
7360	Methodical Loporrit	Loporrit	Unknown
7361	Mixingway	Loporrit	Unknown
7362	Mopingway	Loporrit	Unknown
7363	Muttering Loporrit	Loporrit	Unknown
7364	Nothingway	Loporrit	Unknown
7365	Panic-stricken Loporrit	Loporrit	Unknown
7366	Peckish Loporrit	Loporrit	Unknown
7367	Pickingway	Loporrit	Unknown
7368	Playful Loporrit	Loporrit	Unknown
7369	Readingway	Loporrit	Unknown
7370	Recordingway	Loporrit	Unknown
7371	Restless Loporrit	Loporrit	Unknown
7372	Runningway?	Loporrit	Unknown
7373	Searchingway	Loporrit	Unknown
7374	Singingway	Loporrit	Unknown
7375	Sleepingway	Loporrit	Unknown
7376	Snappingway	Loporrit	Unknown
7377	Sparkling-eyed Loporrit	Loporrit	Unknown
7378	Splittingway	Loporrit	Unknown
7379	Sprightly Loporrit	Loporrit	Unknown
7380	Surfingway	Loporrit	Unknown
7381	Thinkingway	Loporrit	Unknown
7382	Tradingway	Loporrit	Unknown
7383	Unassuming Loporrit	Loporrit	Unknown
7384	Vacillating Loporrit	Loporrit	Unknown
7385	Wandering Loporrit	Loporrit	Unknown
7386	Warringway	Loporrit	Unknown
7387	Watchingway	Loporrit	Unknown
7388	Weavingway	Loporrit	Unknown
7389	Wobblingway	Loporrit	Unknown
7390	Yawningway	Loporrit	Unknown
7391	Gaei Straightheart	Lupin	Unknown
7392	Independent Mender (Doman Enclave)	Lupin	Unknown
7393	The Wolf Burglar	Lupin	Unknown
7394	Abdhi	Matanga	Unknown
7395	Acala	Matanga	Unknown
7396	Ambhas	Matanga	Unknown
7397	Amra (NPC)	Matanga	Unknown
7398	Animated Alchemist	Matanga	Unknown
7399	Anxious Provider	Matanga	Unknown
7400	Arkasodara Alchemist	Matanga	Unknown
7401	Arkasodara Youth	Matanga	Unknown
7402	Ayas	Matanga	Unknown
7403	Eager Steward	Matanga	Unknown
7404	Esurient Arkasodara	Matanga	Unknown
7405	Fretful Arkasodara	Matanga	Unknown
7406	Ghasa	Matanga	Unknown
7407	Harried Rider	Matanga	Unknown
7408	Industrious Resident	Matanga	Unknown
7409	Isu	Matanga	Unknown
7410	Jalamuc	Matanga	Unknown
7411	Junkmonger (The Great Work)	Matanga	Unknown
7412	Kamala	Matanga	Unknown
7413	Kancana	Matanga	Unknown
7414	Khanga	Matanga	Unknown
7415	Kunta	Matanga	Unknown
7416	Maru	Matanga	Unknown
7417	Matsya	Matanga	Unknown
7418	Nadi	Matanga	Unknown
7419	Nervous Rider	Matanga	Unknown
7420	Nidhana	Matanga	Unknown
7421	Peaceful Resident	Matanga	Unknown
7422	Pondering Resident	Matanga	Unknown
7423	Standoffish Stonemason	Matanga	Unknown
7424	Sula	Matanga	Unknown
7425	Trna	Matanga	Unknown
7426	Udadhi	Matanga	Unknown
7427	Utpala	Matanga	Unknown
7428	Vata	Matanga	Unknown
7429	Wizened Arkasodara	Matanga	Unknown
7430	Choir Moogle	Moogle	Unknown
7431	Commoving Moogle	Moogle	Unknown
7432	Affable Namazu	Namazu	Unknown
7433	Catty Namazu	Namazu	Unknown
7434	Earnest Namazu	Namazu	Unknown
7435	First Namazu Disciple	Namazu	Unknown
7436	Floundering Namazu	Namazu	Unknown
7437	Fried Namazu	Namazu	Unknown
7438	Gyodo	Namazu	Unknown
7439	Nihilistic Nibirun	Nibirun	Unknown
7440	Aggrieved Nu Mou	Nu Mou	Unknown
7441	Beq Lugg	Nu Mou	Unknown
7442	Caring Nu Mou	Nu Mou	Unknown
7443	Daen Kenn	Nu Mou	Unknown
7444	Dozing Nu Mou	Nu Mou	Unknown
7445	Eo Sigun	Nu Mou	Unknown
7446	Aberrant Savor-seeking Unit	Omicron	Unknown
7447	Eager Support Unit	Omicron	Unknown
7448	Food Processing Unit	Omicron	Unknown
7449	M-017	Omicron	Unknown
7450	M-032	Omicron	Unknown
7451	M-051	Omicron	Unknown
7452	M-097	Omicron	Unknown
7453	M-104	Omicron	Unknown
7454	Merchant & Mender (Base Omicron)	Omicron	Unknown
7455	N-0055	Omicron	Unknown
7456	N-0253	Omicron	Unknown
7457	N-1499	Omicron	Unknown
7458	N-2174	Omicron	Unknown
7459	N-4486	Omicron	Unknown
7460	N-6205	Omicron	Unknown
7461	N-7000	Omicron	Unknown
7462	Omicron Guard	Omicron	Unknown
7463	Stigma-4	Omicron	Unknown
7464	Aenc Uin	Pixie	Unknown
7465	An Iala	Pixie	Unknown
7466	An Lad	Pixie	Unknown
7467	Art-loving Pixie	Pixie	Unknown
7468	Beq Thon	Pixie	Unknown
7469	Chipper Pixie	Pixie	Unknown
7470	Concealed Pixie	Pixie	Unknown
7471	Covetous Pixie	Pixie	Unknown
7472	Discovered Pixie	Pixie	Unknown
7473	Dispirited Pixie	Pixie	Unknown
7474	Exuberant Pixie	Pixie	Unknown
7475	Feo Ul	Pixie	Unknown
7476	Flower-picking Pixie	Pixie	Unknown
7477	Gossipy Pixie	Pixie	Unknown
7478	Green-thumbed Pixie	Pixie	Unknown
7479	Sheep-obsessed Pixie	Pixie	Unknown
7480	Sul Lad	Pixie	Unknown
7481	Amshs Aath	Sahagin	Unknown
7482	Belligerent Sahagin	Sahagin	Unknown
7483	Bouu	Sahagin	Unknown
7484	Denn the Orcatoothed	Sahagin	Unknown
7485	Deushs Aath	Sahagin	Unknown
7486	Distressed Ondo	Sahagin	Unknown
7487	Doww	Sahagin	Unknown
7488	Fyuu	Sahagin	Unknown
7489	Govv	Sahagin	Unknown
7490	Indigo Matriarch	Sahagin	Unknown
7491	Noll	Sahagin	Unknown
7492	Shivering Sahagin	Sahagin	Unknown
7493	Stalwart Sahagin Youth	Sahagin	Unknown
7494	Stoic Sahagin	Sahagin	Unknown
7495	Ameexia	Sylph	Unknown
7496	Amiable Sylph	Sylph	Unknown
7497	Captured Sylph	Sylph	Unknown
7498	Cheerful Sylph	Sylph	Unknown
7499	Claxio	Sylph	Unknown
7500	Dellexia	Sylph	Unknown
7501	Diluxio	Sylph	Unknown
7502	Elated Sylph	Sylph	Unknown
7503	Exhausted Sylph	Sylph	Unknown
7504	Frixio	Sylph	Unknown
7505	Noraxia	Sylph	Unknown
7506	Orphaned Sylph	Sylph	Unknown
7507	Phanaxio of the New Leaf	Sylph	Unknown
7508	Aanu Vanu	Vanu Vanu	Unknown
7509	Captured Zundu Youth	Vanu Vanu	Unknown
7510	Chief Honu Vanu	Vanu Vanu	Unknown
7511	Conu Vanu	Vanu Vanu	Unknown
7512	Cowering Zundu	Vanu Vanu	Unknown
7513	Eenu Vanu	Vanu Vanu	Unknown
7514	Ganu Vali	Vanu Vanu	Unknown
7515	Ginu Vanu	Vanu Vanu	Unknown
7516	Gona Vanu	Vanu Vanu	Unknown
7517	Guna Vanu	Vanu Vanu	Unknown
7518	Gundu Youth	Vanu Vanu	Unknown
7519	Gunu Vanu	Vanu Vanu	Unknown
7520	Hidden Zundu Youth	Vanu Vanu	Unknown
7521	Hinu Vali	Vanu Vanu	Unknown
7522	Kunu Vali	Vanu Vanu	Unknown
7523	Linu Vali	Vanu Vanu	Unknown
7524	Linu Vanu	Vanu Vanu	Unknown
7525	Lonu Vanu	Vanu Vanu	Unknown
7526	Luna Vanu	Vanu Vanu	Unknown
7527	Muna Vanu	Vanu Vanu	Unknown
7528	Ranu Vali	Vanu Vanu	Unknown
7529	Raving Vundu	Vanu Vanu	Unknown
7530	Ronu Vali	Vanu Vanu	Unknown
7531	Sanu Vanu	Vanu Vanu	Unknown
7532	Sonu Vanu	Vanu Vanu	Unknown
7533	Tona Vanu	Vanu Vanu	Unknown
7534	Vanu Elder	Vanu Vanu	Unknown
7535	Vanu Scout	Vanu Vanu	Unknown
7536	Vundu Brute	Vanu Vanu	Unknown
7537	Vundu Cloudfisher	Vanu Vanu	Unknown
7538	Vundu Dancer	Vanu Vanu	Unknown
7539	Zundu Cloudfisher	Vanu Vanu	Unknown
7540	Zundu Sell-it	Vanu Vanu	Unknown
7541	Agitated Ahriman	Ahriman	Unknown
7542	Ahriman Enthusiast	Ahriman	Unknown
7543	Circus Ahriman	Ahriman	Unknown
7544	Curious Ahriman	Ahriman	Unknown
7545	Giant Beaver (NPC)	Beaver	Unknown
7546	Dormant Warmachina	Death Machine	Unknown
7547	Little Yang (NPC)	Ghost	Unknown
7548	Little Yin (NPC)	Ghost	Unknown
7549	Accommodating Imp	Imp	Unknown
7550	Creepy Peddler	Imp	Unknown
